央视,#genre#
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV49.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
TVBS NEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
东森新闻,http://211.23.114.106:8510/http/60.251.39.91:8081/hls/63/805/ch10.m3u8
台视新闻,https://ytm2.yuanhsing.cf/ttvnewsview.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中视新闻,https://ytm2.yuanhsing.cf/twctvnews.m3u8
FOX新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
镜新闻Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
寰宇国际新闻,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
台视,http://162.19.247.76:22222/live/taishi/index.m3u8
中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8
华视,http://162.19.247.76:22222/live/huashi/index.m3u8
民视HD,http://198.16.100.90:8278/ftvhd_taiwan/playlist.m3u8?tid=MC8C5908644059086440&ct=19249&tsum=c96d2cd48b11d40ca9e97fb3addb1384
民视台湾台,http://198.16.100.90:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
民视第一台,http://198.16.100.90:8278/lunghuajingdian_twn/playlist.m3u8?tid=MC2C7597780175977801&ct=19249&tsum=b7602981567d8f0171e8de29154f5014
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_0/chunklist.m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_1/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_1/chunklist.m3u8*~hmac=91a79f89ab6475a9ebdb69c9ff188cae5c1ae81d1afde64daecd53e989c9bfc3
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_2/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_2/chunklist.m3u8*~hmac=34c6c254e7df415612fbc4534d54b5e7ccb6d1174b17a27d2a639798d9765173
三立都会,https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_0/chunklist.m3u8*~hmac=1a3986bd8fb660eacbcc9954c67fb674fa810779ddc2fab5fa77188868ca3686
三立都会,https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_1/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_1/chunklist.m3u8*~hmac=89f79f6442fed7c3b4bc9388123ebb72802d3aa1a6129f24d1a6d59f4fad72dd
三立都会,https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_2/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_2/chunklist.m3u8*~hmac=4d5a5a64d3a2099102a144761bc8c65b0f79b9b0421e984cbba7dde5dec1ccd3
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
华视综艺,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
华视综艺,https://ytm2.yuanhsing.cf/TBSCTSSHOW.m3u8
华视戏剧,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
华视戏剧,https://ytm2.yuanhsing.cf/ctsprog.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
八大电视,https://ytm2.yuanhsing.cf/GTVDRAMA.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
美国中文,https://jpts.sinovision.net/livestream.m3u8
卫视电影,http://211.23.114.106:8525/http/116.50.42.19:8081/hls/64/806/ch16.m3u8
HBO HD,http://125.227.210.55:35210/VideoInput/play.ts
HBO,http://220.134.196.147:9520/http/60.251.39.91:8081/hls/71/813/ch41.m3u8
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
GOOD卡通,http://live.streamingfast.net/osmflivech45.m3u8
东森幼幼歌曲,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8
亲子动画01,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV65.m3u8
亲子动画02,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV66.m3u8
亲子动画,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV67.m3u8
ANIMAX,http://211.23.114.106:8516/http/61.221.81.94:8088/hls/70/812/ch39.m3u8
TaiwanPlus,https://ythls.onrender.com/channel/UC7c6rvyAZLpKGk8ttVnpnLA.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
寰宇新闻台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
民视新闻台HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
台视新闻HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
中视新闻HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
中视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV71.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV49.m3u8
中天娱乐,http://162.19.247.76:22222/live/ztyl/index.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
TVBS NESW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
TAIWAN PLUS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV78.m3u8
原住民族电视台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV35.m3u8
MOMO1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
MOMO2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
三立台湾,http://211.23.114.106:8521/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立戏剧,http://198.16.100.90:8278/sanlixiju_twn/playlist.m3u8?tid=MC3C7351075373510753&ct=19249&tsum=f70fc544635e38b2fd7b4bb39899df0e
AXN,http://ceshi.huanqiuzhibo.cn/accv.php?id=axn_twn
八大戏剧,http://ceshi.huanqiuzhibo.cn/accv.php?id=badadrama
八大第一,http://ceshi.huanqiuzhibo.cn/accv.php?id=badafirst
八大综合,http://ceshi.huanqiuzhibo.cn/accv.php?id=badazhonghe
cinemax,http://ceshi.huanqiuzhibo.cn/accv.php?id=cinemax_twn
TVB欢乐台,http://ceshi.huanqiuzhibo.cn/accv.php?id=cinemax_twn
新加坡,http://ceshi.huanqiuzhibo.cn/accv.php?id=cna
中天娱乐,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctient
中天综合,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctizhonghe
探索频道,http://ceshi.huanqiuzhibo.cn/accv.php?id=discoveryhd_twn
爱尔达体育2,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport2_twn
东森戏剧,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvdrama
东森电影,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvmovie
东森新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvnews
东森洋片,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvwestern
东森综合,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvzhonghe
非凡新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=feifannews_twn
民视,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvhd_taiwan
动物星球,http://ceshi.huanqiuzhibo.cn/accv.php?id=animalplanet_twn
民视台湾,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvtaiwan_twn
HB0家庭,http://ceshi.huanqiuzhibo.cn/accv.php?id=fyi_twn
HBO,http://ceshi.huanqiuzhibo.cn/accv.php?id=hbohd_twn
hbohits,http://ceshi.huanqiuzhibo.cn/accv.php?id=hbohead_twn
HBO原创,http://ceshi.huanqiuzhibo.cn/accv.php?id=hbosignature_twn
凤凰香港,http://ceshi.huanqiuzhibo.cn/accv.php?id=hkphoenix_twn
好莱坞电影,http://ceshi.huanqiuzhibo.cn/accv.php?id=hollywoodmovies_twn
TVB无线新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=inews_twn
J2,http://ceshi.huanqiuzhibo.cn/accv.php?id=j2_twn
TVB翡翠,http://ceshi.huanqiuzhibo.cn/accv.php?id=jade_twn
龙祥时代,http://ceshi.huanqiuzhibo.cn/accv.php?id=lungxiangtime_twn
CN卡通频道,http://ceshi.huanqiuzhibo.cn/accv.php?id=momo1_twn
国家地理,http://ceshi.huanqiuzhibo.cn/accv.php?id=natgeohd_twn
年代新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=niandainews_twn
凤凰卫视,http://ceshi.huanqiuzhibo.cn/accv.php?id=phoenixtv_hd
三立都会,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlidouhui_twn
三立台湾,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlitaiwan
TVB财经,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbcaijing_twn
TVBS,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbs
TVB欢乐台,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbshuanle_twn
TVBS新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbs_n
TVB星河,http://ceshi.huanqiuzhibo.cn/accv.php?id=tvbxinhe_twn
纬来日本,http://ceshi.huanqiuzhibo.cn/accv.php?id=videolandjapan
纬来电影,http://ceshi.huanqiuzhibo.cn/accv.php?id=videolandmovie
纬来体育,http://ceshi.huanqiuzhibo.cn/accv.php?id=videolandsport
VIU1,http://ceshi.huanqiuzhibo.cn/accv.php?id=viu1_twn
卫视中文台,http://ceshi.huanqiuzhibo.cn/accv.php?id=weishichinese_twn
TVB星河,http://ceshi.huanqiuzhibo.cn/accv.php?id=Xinhe
壹新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=yinews
Thrill,http://ceshi.huanqiuzhibo.cn/accv.php?id=Thrill
Tvnmovie,http://ceshi.huanqiuzhibo.cn/accv.php?id=Tvnmovie
天映经典,http://ceshi.huanqiuzhibo.cn/accv.php?id=Celestial2
亚洲美食,http://ceshi.huanqiuzhibo.cn/accv.php?id=afc_twn
亚洲旅游,http://ceshi.huanqiuzhibo.cn/accv.php?id=asiatravel_twn
BOO恐怖,http://ceshi.huanqiuzhibo.cn/accv.php?id=Boo
搏斯高球1,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosigolf1_twn
搏斯高球2,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosigolf2_twn
搏斯高球运动1,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosisport1_twn
搏斯高球运动2,http://ceshi.huanqiuzhibo.cn/accv.php?id=bosisport2_twn
搏斯网球,http://ceshi.huanqiuzhibo.cn/accv.php?id=bositennis_twn
天映频道,http://ceshi.huanqiuzhibo.cn/accv.php?id=Celestial
探索亚洲,http://ceshi.huanqiuzhibo.cn/accv.php?id=discoverytwn_twn
ELTA影剧台,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltadrama_twn
爱尔达体育3,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport3_twn
爱尔达体育1,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltasport_twn
爱尔达影剧,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltayingju_twn
爱尔达综合,http://ceshi.huanqiuzhibo.cn/accv.php?id=eltazonghe
东森财经,http://ceshi.huanqiuzhibo.cn/accv.php?id=ettvcaijing_twn
EYE旅游,http://ceshi.huanqiuzhibo.cn/accv.php?id=eyetvtravel_twn
EYE戏剧,http://ceshi.huanqiuzhibo.cn/accv.php?id=eyetvxiju_twn
美食星球,http://ceshi.huanqiuzhibo.cn/accv.php?id=foodplanet_twn
民视新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=ftvnew_taiwan
Arena欢喜,http://ceshi.huanqiuzhibo.cn/accv.php?id=Huahee
寰宇新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=huanyuxinwen_twn
靖天卡通,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtiancartoon_twn
靖天国际,http://ceshi.huanqiuzhibo.cn/accv.php?id=jingtianintl_twn
龙华偶像,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaidol_twn
龙华经典,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuajingdian_twn
龙华洋片,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuawestern_twn
龙华戏剧,http://ceshi.huanqiuzhibo.cn/accv.php?id=lunghuaxiju_twn
美亚电影,http://ceshi.huanqiuzhibo.cn/accv.php?id=meiyamovie_twn
ELTA体育台4,http://ceshi.huanqiuzhibo.cn/accv.php?id=natgeowild_twn
TVB明珠,http://ceshi.huanqiuzhibo.cn/accv.php?id=pearl_twn
凤凰资讯,http://ceshi.huanqiuzhibo.cn/accv.php?id=phoenixinfo_hd
Arena全家,http://ceshi.huanqiuzhibo.cn/accv.php?id=Quanjia
RHK31,http://ceshi.huanqiuzhibo.cn/accv.php?id=rhk31_twn
RHK32,http://ceshi.huanqiuzhibo.cn/accv.php?id=rhk32_twn
三立戏剧,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlixiju_twn
三立综合,http://ceshi.huanqiuzhibo.cn/accv.php?id=sanlizhonghe
台视新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=ttvnews_twn
台视,http://ceshi.huanqiuzhibo.cn/accv.php?id=ttv_taiwan
华丽翡翠,http://ceshi.huanqiuzhibo.cn/accv.php?id=Wlt
星卫电影,http://ceshi.huanqiuzhibo.cn/accv.php?id=xingwei_movie
TVB星河,http://ceshi.huanqiuzhibo.cn/accv.php?id=Xinhe_mega
中视,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshihd_twn
中视新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshinews_twn
中视经典,http://ceshi.huanqiuzhibo.cn/accv.php?id=zhongshi_twn
中天新闻,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctinews
华视,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctshd_twn
公视,http://ceshi.huanqiuzhibo.cn/accv.php?id=ctv_taiwan
台视HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--1
中视HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--2
华视HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--3
民视HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--4
公视,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--5
人间卫视,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--68
大爱电视,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--6
好消息GOOD TV,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--7
国家地理HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--8
DISCOVERY,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--9
旅游生活,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--10
动物星球,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--11
亚洲旅游,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--12
momo亲子台,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--13
东森幼幼HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--14
龙华卡通台,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--15
纬来综合HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--16
八大第一HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--17
八大综合HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--18
三立台湾HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--19
三立都会HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--20
卫视中文HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--21
东森综合HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--22
超视HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--23
中天综合HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--24
中天娱乐HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--25
东风卫视,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--26
MUCH TV,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--27
东森戏剧HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--28
八大戏剧HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--29
TVBS欢乐HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--30
纬来戏剧,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--31
龙华戏剧台,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--32
龙华日韩剧,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--33
龙华偶像剧,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--34
纬來日本HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--35
Taiwan Plus,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--36
年代新闻,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--37
东森新闻HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--38
中天新闻,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--39
民视新闻,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--40
三立新闻HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--41
TVBS新闻HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--42
TVBS HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--43
非凡新闻,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--44
非凡商业,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--45
东森财经HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--46
寰宇新闻,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--47
壹新闻,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--48
Bloomberg News,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--49
NHK世界HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--50
卫视电影HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--51
好莱坞电影HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--52
纬来电影HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--53
龙华电影台,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--54
HBO,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--55
AXN,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--56
CINEMAX HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--57
STAR MOVIES GOLD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--58
Star World,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--59
纬来育乐HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--60
纬来体育HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--61
博斯运动一,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--62
momo 综合台,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--63
ELEVEN SPORTS 1 HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--64
ELEVEN SPORTS 2 HD,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--65
凤凰资讯,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--66
凤凰中文,http://193.233.206.48/QQ群212710857.php?id=电视直播源分享群QQ212710857--67
寰宇新聞,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
寰宇新聞,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
鏡新聞Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8
鏡新聞Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8
台視HD,http://162.19.247.76:22222/live/taishi/index.m3u8
中視HD,http://162.19.247.76:22222/live/zhongshi/index.m3u8
華視HD,http://162.19.247.76:22222/live/huashi/index.m3u8
東森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
東森戲劇,http://162.19.247.76:22222/live/dsxj/index.m3u8
東森電影,http://162.19.247.76:22222/live/dsdyt/index.m3u8
東森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
中天娛樂,http://162.19.247.76:22222/live/ztyl/index.m3u8
中天娛樂,http://162.19.247.76:22222/live/ztyl/index.m3u8
東森洋片台,http://162.19.247.76:22222/live/dsypt/index.m3u8
中天亞洲台,http://162.19.247.76:22222/live/ztyz/index.m3u8
天映經典台,http://162.19.247.76:22222/live/tyjd/index.m3u8
寰宇新台視HD,http://162.19.247.76:22222/live/taishi/index.m3u8
中視HD,http://162.19.247.76:22222/live/zhongshi/index.m3u8
華視HD,http://162.19.247.76:22222/live/huashi/index.m3u8
東森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
東森戲劇,http://162.19.247.76:22222/live/dsxj/index.m3u8
東森電影,http://162.19.247.76:22222/live/dsdyt/index.m3u8
東森洋片,http://162.19.247.76:22222/live/dsypt/index.m3u8
中天娛樂,http://162.19.247.76:22222/live/ztyl/index.m3u8
中天娛樂,http://162.19.247.76:22222/live/ztyl/index.m3u8
東森洋片台,http://162.19.247.76:22222/live/dsypt/index.m3u8
中天亞洲台,http://162.19.247.76:22222/live/ztyz/index.m3u8
天映經典台,http://162.19.247.76:22222/live/tyjd/index.m3u8
寰宇新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
鏡新聞Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8
三立新聞,http://125.227.210.55:35238/VideoInput/play.ts
三立iNEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8#https://ytm2.yuanhsing.cf/setmoney159.m3u8#https://ytm2.yuanhsing.cf/setmoney159.m3u8
